tube.x,tube.y,sn.x,sn.y,cm.x,cm.y,t
49,67.2,34.4,45.8,27.8,47.8,0:00:03:862
49,67.2,34.4,45.8,27.8,47.8,0:00:03:866
49,67.2,34.4,45.8,27.8,47.8,0:00:03:870
49,67.2,34.4,45.8,27.8,47.8,0:00:03:874
49,67.2,34.4,45.8,27.8,47.8,0:00:03:879
49,67.2,34.4,45.8,27.8,47.8,0:00:03:883
49,67.2,34.4,45.8,27.8,47.8,0:00:03:887
49,67.2,34.4,45.8,27.8,47.8,0:00:03:891
49,67.2,34.4,45.8,27.8,47.8,0:00:03:895
49,67.2,34.4,45.8,27.8,47.8,0:00:03:899
49,67.2,34.4,45.8,27.8,47.8,0:00:03:904
49,67.2,34.4,45.8,27.8,47.8,0:00:03:908
49,67.2,34.4,45.8,27.8,47.8,0:00:03:912
49,67.2,34.4,45.8,27.8,47.8,0:00:03:916
49,67.2,34.4,45.8,27.8,47.8,0:00:03:920
49,67.2,34.4,45.8,27.8,47.8,0:00:03:924
49,67.2,34.4,45.8,27.8,47.8,0:00:03:929
49,67.2,34.4,45.8,27.8,47.8,0:00:03:933
49,67.2,34.4,45.8,27.8,47.8,0:00:03:937
49,67.2,34.4,45.8,27.8,47.8,0:00:03:941
49,67.2,34.4,45.8,27.8,47.8,0:00:03:945
49,67.2,34.4,45.8,27.8,47.8,0:00:03:949
49,67.2,34.4,45.8,27.8,47.8,0:00:03:954
49,67.2,34.4,45.8,27.8,47.8,0:00:03:958
49,67.2,34.4,45.8,27.8,47.8,0:00:03:962
49,67.2,34.4,45.8,27.8,47.8,0:00:03:966
49,67.2,34.4,45.8,27.8,47.8,0:00:03:970
49,67.2,34.4,45.8,27.8,47.8,0:00:03:975
49,67.2,34.4,45.8,27.8,47.8,0:00:03:979
49,67.2,34.4,45.8,27.8,47.8,0:00:03:983
49,67.2,34.4,45.8,27.8,47.8,0:00:03:987
49,67.2,34.4,45.8,27.8,47.8,0:00:03:991
49,67.2,34.4,45.8,27.8,47.8,0:00:03:995
49,67.2,34.4,45.8,27.8,47.8,0:00:03:999
49,67.2,34.4,45.8,27.8,47.8,0:00:04:004
49,67.2,34.4,45.8,27.8,47.8,0:00:04:008
49,67.2,34.4,45.8,27.8,47.8,0:00:04:012
49,67.2,34.4,45.8,27.8,47.8,0:00:04:016
49,67.2,34.4,45.8,27.8,47.8,0:00:04:020
49,67.2,34.4,45.8,27.8,47.8,0:00:04:024
49,67.2,34.4,45.8,27.8,47.8,0:00:04:029
49,67.2,34.4,45.8,27.8,47.8,0:00:04:033
49,67.2,34.4,45.8,27.8,47.8,0:00:04:037
49,67.2,34.4,45.8,27.8,47.8,0:00:04:041
49,67.2,34.4,45.8,27.8,47.8,0:00:04:045
49,67.2,34.4,45.8,27.8,47.8,0:00:04:049
49,67.2,34.4,45.8,27.8,47.8,0:00:04:054
49,67.2,34.4,45.8,27.8,47.8,0:00:04:058
49,67.2,34.4,45.8,27.8,47.8,0:00:04:062
49,67.2,34.4,45.8,27.8,47.8,0:00:04:066
49,67.2,34.4,45.8,27.8,47.8,0:00:04:070
49,67.2,34.4,45.8,27.8,47.8,0:00:04:074
49,67.2,34.4,45.8,27.8,47.8,0:00:04:079
49,67.2,34.4,45.8,27.8,47.8,0:00:04:083
49,67.2,34.4,45.8,27.8,47.8,0:00:04:087
49,67.2,34.4,45.8,27.8,47.8,0:00:04:091
49,67.2,34.4,45.8,27.8,47.8,0:00:04:095
49,67.2,34.4,45.8,27.8,47.8,0:00:04:099
49,67.2,34.4,45.8,27.8,47.8,0:00:04:104
49,67.2,34.4,45.8,27.8,47.8,0:00:04:108
49,67.2,34.4,45.8,27.8,47.8,0:00:04:112
49,67.2,34.4,45.8,27.8,47.8,0:00:04:116
49,67.2,34.4,45.8,27.8,47.8,0:00:04:120
49,67.2,34.4,45.8,27.8,47.8,0:00:04:124
49,67.2,34.4,45.8,27.8,47.8,0:00:04:129
49,67.2,34.4,45.8,27.8,47.8,0:00:04:133
49,67.2,34.4,45.8,27.8,47.8,0:00:04:137
49,67.2,34.4,45.8,27.8,47.8,0:00:04:141
49,67.2,34.4,45.8,27.8,47.8,0:00:04:145
49,67.2,34.4,45.8,27.8,47.8,0:00:04:149
49,67.2,34.4,45.8,27.8,47.8,0:00:04:154
49,67.2,34.4,45.8,27.8,47.8,0:00:04:158
49,67.2,34.4,45.8,27.8,47.8,0:00:04:162
49,67.2,34.4,45.8,27.8,47.8,0:00:04:166
49,67.2,34.4,45.8,27.8,47.8,0:00:04:170
49,67.2,34.4,45.8,27.8,47.8,0:00:04:175
49,67.2,34.4,45.8,27.8,47.8,0:00:04:179
49,67.2,34.4,45.8,27.8,47.8,0:00:04:183
49,67.2,34.4,45.8,27.8,47.8,0:00:04:187
49,67.2,34.4,45.8,27.8,47.8,0:00:04:191
49,67.2,34.4,45.8,27.8,47.8,0:00:04:195
49,67.2,34.4,45.8,27.8,47.8,0:00:04:199
49,67.2,34.4,45.8,27.8,47.8,0:00:04:204
49,67.2,34.4,45.8,27.8,47.8,0:00:04:208
49,67.2,34.4,45.8,27.8,47.8,0:00:04:212
49,67.2,34.4,45.8,27.8,47.8,0:00:04:216
49,67.2,34.4,45.8,27.8,47.8,0:00:04:220
49,67.2,34.4,45.8,27.8,47.8,0:00:04:224
49,67.2,34.4,45.8,27.8,47.8,0:00:04:229
49,67.2,34.4,45.8,27.8,47.8,0:00:04:233
49,67.2,34.4,45.8,27.8,47.8,0:00:04:237
49,67.2,34.4,45.8,27.8,47.8,0:00:04:241
49,67.2,34.4,45.8,27.8,47.8,0:00:04:245
49,67.2,34.4,45.8,27.8,47.8,0:00:04:249
49,67.2,34.4,45.8,27.8,47.8,0:00:04:254
49,67.2,34.4,45.8,27.8,47.8,0:00:04:258
49,67.2,34.4,45.8,27.8,47.8,0:00:04:262
49,67.2,34.4,45.8,27.8,47.8,0:00:04:266
49,67.2,34.4,45.8,27.8,47.8,0:00:04:270
49,67.2,34.4,45.8,27.8,47.8,0:00:04:275
49,67.2,34.4,45.8,27.8,47.8,0:00:04:279
49,67.2,34.4,45.8,27.8,47.8,0:00:04:283
49,67.2,34.4,45.8,27.8,47.8,0:00:04:287
49,67.2,34.4,45.8,27.8,47.8,0:00:04:291
49,67.2,34.4,45.8,27.8,47.8,0:00:04:295
49,67.2,34.4,45.8,27.8,47.8,0:00:04:299
49,67.2,34.4,45.8,27.8,47.8,0:00:04:304
49,67.2,34.4,45.8,27.8,47.8,0:00:04:308
49,67.2,34.4,45.8,27.8,47.8,0:00:04:312
49,67.2,34.4,45.8,27.8,47.8,0:00:04:316
49,67.2,34.4,45.8,27.8,47.8,0:00:04:320
49,67.2,34.4,45.8,27.8,47.8,0:00:04:324
49,67.2,34.4,45.8,27.8,47.8,0:00:04:329
49,67.2,34.4,45.8,27.8,47.8,0:00:04:333
49,67.2,34.4,45.8,27.8,47.8,0:00:04:337
49,67.2,34.4,45.8,27.8,47.8,0:00:04:341
49,67.2,34.4,45.8,27.8,47.8,0:00:04:345
49,67.2,34.4,45.8,27.8,47.8,0:00:04:350
49,67.2,34.4,45.8,27.8,47.8,0:00:04:354
49,67.2,34.4,45.8,27.8,47.8,0:00:04:358
49,67.2,34.4,45.8,27.8,47.8,0:00:04:362
49,67.2,34.4,45.8,27.8,47.8,0:00:04:366
49,67.2,34.4,45.8,27.8,47.8,0:00:04:370
49,67.2,34.4,45.8,27.8,47.8,0:00:04:374
49,67.2,34.4,45.8,27.8,47.8,0:00:04:379
49,67.2,34.4,45.8,27.8,47.8,0:00:04:383
49,67.2,34.4,45.8,27.8,47.8,0:00:04:387
49,67.2,34.4,45.8,27.8,47.8,0:00:04:391
49,67.2,34.4,45.8,27.8,47.8,0:00:04:395
49,67.2,34.4,45.8,27.8,47.8,0:00:04:399
49,67.2,34.4,45.8,27.8,47.8,0:00:04:404
49,67.2,34.4,45.8,27.8,47.8,0:00:04:408
49,67.2,34.4,45.8,27.8,47.8,0:00:04:412
49,67.2,34.4,45.8,27.8,47.8,0:00:04:416
49,67.2,34.4,45.8,27.8,47.8,0:00:04:420
49,67.2,34.4,45.8,27.8,47.8,0:00:04:425
49,67.2,34.4,45.8,27.8,47.8,0:00:04:429
49,67.2,34.4,45.8,27.8,47.8,0:00:04:433
49,67.2,34.4,45.8,27.8,47.8,0:00:04:437
49,67.2,34.4,45.8,27.8,47.8,0:00:04:441
49,67.2,34.4,45.8,27.8,47.8,0:00:04:445
49,67.2,34.4,45.8,27.8,47.8,0:00:04:449
49,67.2,34.4,45.8,27.8,47.8,0:00:04:454
49,67.2,34.4,45.8,27.8,47.8,0:00:04:458
49,67.2,34.4,45.8,27.8,47.8,0:00:04:462
49,67.2,34.4,45.8,27.8,47.8,0:00:04:466
49,67.2,34.4,45.8,27.8,47.8,0:00:04:470
49,67.2,34.4,45.8,27.8,47.8,0:00:04:474
49,67.2,34.4,45.8,27.8,47.8,0:00:04:479
49,67.2,34.4,45.8,27.8,47.8,0:00:04:483
49,67.2,34.4,45.8,27.8,47.8,0:00:04:487
49,67.2,34.4,45.8,27.8,47.8,0:00:04:491
49,67.2,34.4,45.8,27.8,47.8,0:00:04:495
49,67.2,34.4,45.8,27.8,47.8,0:00:04:499
49,67.2,34.4,45.8,27.8,47.8,0:00:04:504
49,67.2,34.4,45.8,27.8,47.8,0:00:04:508
49,67.2,34.4,45.8,27.8,47.8,0:00:04:512
49,67.2,34.4,45.8,27.8,47.8,0:00:04:516
49,67.2,34.4,45.8,27.8,47.8,0:00:04:520
49,67.2,34.4,45.8,27.8,47.8,0:00:04:524
49,67.2,34.4,45.8,27.8,47.8,0:00:04:529
49,67.2,34.4,45.8,27.8,47.8,0:00:04:533
49,67.2,34.4,45.8,27.8,47.8,0:00:04:537
49,67.2,34.4,45.8,27.8,47.8,0:00:04:541
49,67.2,34.4,45.8,27.8,47.8,0:00:04:545
49,67.2,34.4,45.8,27.8,47.8,0:00:04:550
49,67.2,34.4,45.8,27.8,47.8,0:00:04:554
49,67.2,34.4,45.8,27.8,47.8,0:00:04:558
49,67.2,34.4,45.8,27.8,47.8,0:00:04:562
49,67.2,34.4,45.8,27.8,47.8,0:00:04:566
49,67.2,34.4,45.8,27.8,47.8,0:00:04:570
49,67.2,34.4,45.8,27.8,47.8,0:00:04:574
49,67.2,34.4,45.8,27.8,47.8,0:00:04:579
49,67.2,34.4,45.8,27.8,47.8,0:00:04:583
49,67.2,34.4,45.8,27.8,47.8,0:00:04:587
49,67.2,34.4,45.8,27.8,47.8,0:00:04:591
49,67.2,34.4,45.8,27.8,47.8,0:00:04:595
49,67.2,34.4,45.8,27.8,47.8,0:00:04:599
49,67.2,34.4,45.8,27.8,47.8,0:00:04:604
49,67.2,34.4,45.8,27.8,47.8,0:00:04:608
49,67.2,34.4,45.8,27.8,47.8,0:00:04:612
49,67.2,34.4,45.8,27.8,47.8,0:00:04:616
49,67.2,34.4,45.8,27.8,47.8,0:00:04:620
49,67.2,34.4,45.8,27.8,47.8,0:00:04:624
49,67.2,34.4,45.8,27.8,47.8,0:00:04:629
49,67.2,34.4,45.8,27.8,47.8,0:00:04:633
49,67.2,34.4,45.8,27.8,47.8,0:00:04:637
49,67.2,34.4,45.8,27.8,47.8,0:00:04:641
49,67.2,34.4,45.8,27.8,47.8,0:00:04:645
49,67.2,34.4,45.8,27.8,47.8,0:00:04:650
49,67.2,34.4,45.8,27.8,47.8,0:00:04:654
49,67.2,34.4,45.8,27.8,47.8,0:00:04:658
49,67.2,34.4,45.8,27.8,47.8,0:00:04:662
49,67.2,34.4,45.8,27.8,47.8,0:00:04:666
49,67.2,34.4,45.8,27.8,47.8,0:00:04:670
49,67.2,34.4,45.8,27.8,47.8,0:00:04:674
49,67.2,34.4,46,27.8,47.8,0:00:04:679
49,67.2,34.4,46.2,27.8,47.8,0:00:04:683
49,67.2,34.4,46.4,27.8,47.8,0:00:04:687
49,67.2,34.4,46.4,27.8,47.8,0:00:04:691
49,67.2,34.4,46.8,28,47.6,0:00:04:695
49,67.2,34.4,46.8,28,47.6,0:00:04:699
49,67.2,34.4,46.8,28.2,47.4,0:00:04:704
49,67.2,34.4,46.8,28.2,47.4,0:00:04:708
49,67.2,34.6,47,28.2,47.4,0:00:04:712
49,67.2,34.6,47,28.2,47.4,0:00:04:716
49,67.2,34.6,47,28.2,47.4,0:00:04:720
49,67.2,34.6,47,28.4,47.4,0:00:04:725
49,67.2,34.6,47,28.6,47.4,0:00:04:729
49,67.2,34.6,47.2,28.6,47.4,0:00:04:733
49,67.2,34.6,47.2,28.6,47.4,0:00:04:737
49,67.2,34.8,47.4,28.6,47.4,0:00:04:741
49,67.2,34.8,47.4,28.6,47.4,0:00:04:745
49,67.2,34.8,47.6,28.8,47.4,0:00:04:749
49,67.2,34.8,47.6,29,47.4,0:00:04:754
49,67.2,35,47.8,29,47.4,0:00:04:758
49,67.2,35,47.8,29,47.4,0:00:04:762
49,67.2,35,48,29,47.4,0:00:04:766
49,67.2,35,48,29,47.4,0:00:04:770
49,67.2,35,48,29,47.4,0:00:04:774
49,67.2,35,48.2,29.2,47.6,0:00:04:779
49,67.2,35,48.2,29.2,47.6,0:00:04:783
49,67.2,35,48.2,29.2,47.6,0:00:04:787
49,67.2,35.2,48.4,29.2,47.6,0:00:04:791
49,67.2,35.2,48.4,29.4,47.6,0:00:04:795
49,67.2,35.2,48.4,29.6,47.8,0:00:04:800
49,67.2,35.2,48.4,29.6,47.8,0:00:04:804
49,67.2,35.2,48.6,29.6,47.8,0:00:04:808
49,67.2,35.2,48.6,29.6,47.8,0:00:04:812
49,67.2,35.2,49,29.6,47.8,0:00:04:816
49,67.2,35.2,49,29.8,48,0:00:04:820
49,67.2,35.2,49.2,29.8,48,0:00:04:824
49,67.2,35.2,49.2,29.8,48,0:00:04:829
49,67.2,35.2,49.4,29.8,48,0:00:04:833
49,67.2,35.2,49.4,29.8,48,0:00:04:837
49,67.2,35,49.8,29.8,48,0:00:04:841
49,67.2,35,49.8,29.8,48,0:00:04:845
49,67.2,35,50,30.2,48.2,0:00:04:849
49,67.2,35,50,30.2,48.2,0:00:04:854
49,67.2,35,50.2,30.2,48.2,0:00:04:858
49,67.2,35,50.2,30.2,48.2,0:00:04:862
49,67.2,35,50.4,30.2,48.2,0:00:04:866
49,67.2,35,50.4,30.2,48.2,0:00:04:870
49,67.2,35,50.4,30.2,48.2,0:00:04:874
49,67.2,35,50.8,30.2,48.2,0:00:04:879
49,67.2,35,50.8,30.2,48.2,0:00:04:883
49,67.2,35,50.8,30.2,48.2,0:00:04:887
49,67.2,35,51,30.2,48.2,0:00:04:891
49,67.2,35,51.2,30.2,48.2,0:00:04:895
49,67.2,35,51.2,30.2,48.2,0:00:04:899
49,67.2,35,51.4,30.2,48.2,0:00:04:904
49,67.2,35,51.6,30.2,48.2,0:00:04:908
49,67.2,35,51.6,30.2,48.2,0:00:04:912
49,67.2,35,51.6,30.4,48.4,0:00:04:916
49,67.2,35,51.8,30.4,48.4,0:00:04:920
49,67.2,35,51.8,30.4,48.4,0:00:04:925
49,67.2,35.2,51.8,30.4,48.4,0:00:04:929
49,67.2,35.2,52,30.4,48.4,0:00:04:933
49,67.2,35.2,52,30.4,48.4,0:00:04:937
49,67.2,35.2,52,30.4,48.4,0:00:04:941
49,67.2,35.2,52.2,30.4,48.4,0:00:04:945
49,67.2,35.4,52.2,30.4,48.4,0:00:04:949
49,67.2,35.4,52.2,30.6,48.6,0:00:04:954
49,67.2,35.4,52.2,30.6,48.6,0:00:04:958
49,67.2,35.4,52.4,30.6,48.6,0:00:04:962
49,67.2,35.4,52.4,30.6,48.6,0:00:04:966
49,67.2,35.4,52.4,30.6,48.6,0:00:04:970
49,67.2,35.4,52.4,30.6,48.6,0:00:04:974
49,67.2,35.6,52.4,30.8,48.8,0:00:04:979
49,67.2,35.6,52.4,30.8,48.8,0:00:04:983
49,67.2,35.6,52.4,30.8,48.8,0:00:04:987
49,67.2,35.6,52.6,30.8,48.8,0:00:04:991
49,67.2,35.6,52.6,30.8,48.8,0:00:04:995
49,67.2,35.6,52.6,30.8,49,0:00:04:999
49,67.2,35.6,52.6,30.8,49.2,0:00:05:004
49,67.2,35.6,52.6,30.8,49.2,0:00:05:008
49,67.2,35.8,52.6,31.2,49.4,0:00:05:012
49,67.2,35.8,52.6,31.2,49.4,0:00:05:016
49,67.2,35.8,52.8,31.6,49.8,0:00:05:020
49,67.2,35.8,52.8,31.6,49.8,0:00:05:025
49,67.2,35.8,52.8,31.6,49.8,0:00:05:029
49,67.2,35.8,52.8,31.6,49.8,0:00:05:033
49,67.2,35.8,52.8,31.6,49.8,0:00:05:037
49,67.2,35.8,52.8,31.6,49.8,0:00:05:041
49,67.2,36,53,31.6,49.8,0:00:05:045
49,67.2,36,53,31.6,49.8,0:00:05:049
49,67.2,36,53,31.6,49.8,0:00:05:054
49,67.2,36,53,31.8,50,0:00:05:058
49,67.2,36,53,31.8,50,0:00:05:062
49,67.2,36.2,53,31.8,50,0:00:05:066
49,67.2,36.2,53.2,31.8,50,0:00:05:070
49,67.2,36.2,53.2,31.8,50,0:00:05:074
49,67.2,36.2,53.2,31.8,50.2,0:00:05:079
49,67.2,36.2,53.2,31.8,50.2,0:00:05:083
49,67.2,36.2,53.2,31.8,50.2,0:00:05:087
49,67.2,36.4,53.2,31.8,50.2,0:00:05:091
49,67.2,36.4,53.4,31.8,50.2,0:00:05:095
49,67.2,36.4,53.4,32,50.4,0:00:05:100
49,67.2,36.4,53.4,32,50.4,0:00:05:104
49,67.2,36.4,53.4,32,50.4,0:00:05:108
49,67.2,36.6,53.4,32,50.4,0:00:05:112
49,67.2,36.6,53.6,32,50.4,0:00:05:116
49,67.2,36.6,53.6,32,50.4,0:00:05:120
49,67.2,36.6,53.6,32,50.4,0:00:05:124
49,67.2,36.6,53.6,32,50.4,0:00:05:129
49,67.2,36.6,53.8,32,50.4,0:00:05:133
49,67.2,36.8,53.8,32,50.4,0:00:05:137
49,67.2,36.8,53.8,32,50.4,0:00:05:141
49,67.2,36.8,53.8,32.4,50.6,0:00:05:145
49,67.2,36.8,53.8,32.4,50.6,0:00:05:149
49,67.2,36.8,54,32.4,50.6,0:00:05:154
49,67.2,36.8,54,32.4,50.6,0:00:05:158
49,67.2,37,54,32.4,50.6,0:00:05:162
49,67.2,37,54,32.4,50.6,0:00:05:166
49,67.2,37,54,32.4,50.6,0:00:05:170
49,67.2,37,54.2,32.6,50.8,0:00:05:175
49,67.2,37,54.2,32.6,50.8,0:00:05:179
49,67.2,37,54.2,32.6,50.8,0:00:05:183
49,67.2,37.2,54.2,32.6,50.8,0:00:05:187
49,67.2,37.2,54.4,32.6,50.8,0:00:05:191
49,67.2,37.2,54.4,32.8,51,0:00:05:195
49,67.2,37.2,54.4,32.8,51,0:00:05:199
49,67.2,37.2,54.4,32.8,51,0:00:05:204
49,67.2,37.2,54.4,32.8,51,0:00:05:208
49,67.2,37.2,54.6,33,51.2,0:00:05:212
49,67.2,37.4,54.6,33,51.2,0:00:05:216
49,67.2,37.4,54.6,33,51.2,0:00:05:220
49,67.2,37.4,54.6,33,51.2,0:00:05:224
49,67.2,37.4,54.6,33,51.2,0:00:05:229
49,67.2,37.4,54.6,33.2,51.4,0:00:05:233
49,67.2,37.4,54.8,33.2,51.4,0:00:05:237
49,67.2,37.6,54.8,33.2,51.4,0:00:05:241
49,67.2,37.6,54.8,33.2,51.4,0:00:05:245
49,67.2,37.6,54.8,33.2,51.4,0:00:05:249
49,67.2,37.6,54.8,33.2,51.4,0:00:05:254
49,67.2,37.6,54.8,33.2,51.4,0:00:05:258
49,67.2,37.8,55,33.4,51.4,0:00:05:262
49,67.2,37.8,55,33.4,51.4,0:00:05:266
49,67.2,37.8,55,33.4,51.4,0:00:05:270
49,67.2,37.8,55,33.4,51.4,0:00:05:274
49,67.2,38,55,33.4,51.4,0:00:05:279
49,67.2,38,55,33.4,51.4,0:00:05:283
49,67.2,38,55,33.4,51.4,0:00:05:287
49,67.2,38,55,33.4,51.4,0:00:05:291
49,67.2,38,55.2,33.4,51.4,0:00:05:295
49,67.2,38.2,55.2,33.4,51.4,0:00:05:300
49,67.2,38.2,55.2,33.4,51.4,0:00:05:304
49,67.2,38.2,55.2,33.4,51.4,0:00:05:308
49,67.2,38.2,55.2,33.4,51.4,0:00:05:312
49,67.2,38.2,55.2,33.4,51.4,0:00:05:316
49,67.2,38.4,55.2,33.4,51.4,0:00:05:320
49,67.2,38.4,55.2,33.4,51.4,0:00:05:324
49,67.2,38.4,55.2,33.4,51.4,0:00:05:329
49,67.2,38.4,55.2,33.4,51.6,0:00:05:333
49,67.2,38.4,55.2,33.4,51.6,0:00:05:337
49,67.2,38.6,55.2,33.4,51.6,0:00:05:341
49,67.2,38.6,55.2,33.4,51.6,0:00:05:345
49,67.2,38.6,55.2,33.4,51.6,0:00:05:349
49,67.2,38.6,55.2,33.4,51.6,0:00:05:354
49,67.2,38.6,55.2,33.4,51.6,0:00:05:358
49,67.2,38.6,55.2,33.4,51.6,0:00:05:362
49,67.2,38.8,55.2,33.4,51.6,0:00:05:366
49,67.2,38.8,55.2,33.4,51.6,0:00:05:370
49,67.2,38.8,55.2,33.4,51.6,0:00:05:374
49,67.2,38.8,55.2,33.4,51.6,0:00:05:379
49,67.2,38.8,55.4,33.4,51.6,0:00:05:383
49,67.2,39,55.4,33.8,51.8,0:00:05:387
49,67.2,39,55.4,33.8,51.8,0:00:05:391
49,67.2,39,55.4,33.8,51.8,0:00:05:395
49,67.2,39,55.4,33.8,51.8,0:00:05:400
49,67.2,39,55.4,33.8,51.8,0:00:05:404
49,67.2,39,55.4,33.8,51.8,0:00:05:408
49,67.2,39,55.4,33.8,51.8,0:00:05:412
49,67.2,39.2,55.4,33.8,51.8,0:00:05:416
49,67.2,39.2,55.6,33.8,51.8,0:00:05:420
49,67.2,39.2,55.6,33.8,51.8,0:00:05:424
49,67.2,39.2,55.6,33.8,51.8,0:00:05:429
49,67.2,39.2,55.6,33.8,51.8,0:00:05:433
49,67.2,39.2,55.6,33.8,51.8,0:00:05:437
49,67.2,39.2,55.6,34,52,0:00:05:441
49,67.2,39.2,55.6,34,52,0:00:05:445
49,67.2,39.2,55.6,34,52,0:00:05:449
49,67.2,39.2,55.8,34,52,0:00:05:454
49,67.2,39.2,55.8,34,52,0:00:05:458
49,67.2,39.2,55.8,34,52,0:00:05:462
49,67.2,39.2,55.8,34,52,0:00:05:466
49,67.2,39.2,55.8,34,52,0:00:05:470
49,67.2,39.2,56,34,52,0:00:05:475
49,67.2,39.2,56,34,52,0:00:05:479
49,67.2,39.2,56,34,52,0:00:05:483
49,67.2,39.2,56,34,52,0:00:05:487
49,67.2,39.4,56,34,52,0:00:05:491
49,67.2,39.4,56,34,52,0:00:05:495
49,67.2,39.4,56,34,52,0:00:05:499
49,67.2,39.4,56,34,52,0:00:05:504
49,67.2,39.4,56.2,34,52,0:00:05:508
49,67.2,39.4,56.2,34,52,0:00:05:512
49,67.2,39.4,56.2,34,52,0:00:05:516
49,67.2,39.4,56.4,34,52,0:00:05:520
49,67.2,39.4,56.4,34,52,0:00:05:524
49,67.2,39.4,56.4,34.2,52.2,0:00:05:529
49,67.2,39.4,56.4,34.4,52.4,0:00:05:533
49,67.2,39.4,56.4,34.4,52.4,0:00:05:537
49,67.2,39.4,56.4,34.6,52.6,0:00:05:541
49,67.2,39.6,56.4,34.6,52.6,0:00:05:545
49,67.2,39.6,56.4,34.6,52.6,0:00:05:550
49,67.2,39.6,56.4,34.6,52.6,0:00:05:554
49,67.2,39.6,56.4,34.6,52.6,0:00:05:558
49,67.2,39.6,56.6,34.6,52.6,0:00:05:562
49,67.2,39.6,56.6,34.6,52.6,0:00:05:566
49,67.2,39.6,56.6,34.6,52.6,0:00:05:570
49,67.2,39.6,56.6,34.6,52.6,0:00:05:574
49,67.2,39.6,56.6,34.6,52.6,0:00:05:579
49,67.2,39.8,56.6,34.6,52.6,0:00:05:583
49,67.2,39.8,56.6,34.8,52.8,0:00:05:587
49,67.2,39.8,56.6,34.8,52.8,0:00:05:591
49,67.2,39.8,56.6,34.8,52.8,0:00:05:595
49,67.2,39.8,56.6,34.8,52.8,0:00:05:600
49,67.2,39.8,56.6,35.2,53,0:00:05:604
49,67.2,39.8,56.6,35.2,53,0:00:05:608
49,67.2,39.8,56.6,35.2,53,0:00:05:612
49,67.2,39.8,56.6,35.2,53,0:00:05:616
49,67.2,39.8,56.6,35.2,53,0:00:05:620
49,67.2,40,56.6,35.2,53,0:00:05:624
49,67.2,40,56.6,35.2,53,0:00:05:629
49,67.2,40,56.6,35.2,53,0:00:05:633
49,67.2,40,56.6,35.2,53,0:00:05:637
49,67.2,40,56.6,35.2,53,0:00:05:641
49,67.2,40.2,56.4,35.2,53,0:00:05:645
49,67.2,40.2,56.4,35.2,53,0:00:05:649
49,67.2,40.2,56.6,35.2,53,0:00:05:654
49,67.2,40.2,56.6,35.2,53,0:00:05:658
